ProductID,GROSS_TURNOVER,AMOUNT,Invoice_count,Main_account_count,ProdCat1,ProdCat2,%Gross_Turnover,Cum_%Gross_Turnover
3614013545,41844.8888,1491,1,1,Cloud and Hosting Services,Hybrid Cloud Services,0.04971423917895732,33.28052317711563
5657043428,41555.9187,619,1,1,Security and Privacy,Cybersecurity Solutions,0.049370925357868446,33.3298941024735
1083000110,41492.4531,4722,1,1,Business Solutions,Asset Tracking Solutions,0.049295524416235734,33.37918962688974
4374900391,41468.5306,293,1,1,Network and Infrastructure,Network Equipment Sales,0.049267103050547725,33.42845672994029
1028005756,41367.356,1163,1,1,Cloud and Hosting Services,Application Hosting Services,0.04914690155384222,33.47760363149413
RFKF505,41365.268299999996,45,1,1,Mobile Services,Mobile Plans (Postpaid),0.049144421240950725,33.52674805273508
3805703501,41033.4536,286,1,1,Devices and Accessories,Data Center Equipment - Rack Solutions,0.0487502054637805,33.57549825819886
422216401,40979.6638,81,1,1,Network and Infrastructure,Network Infrastructure Services,0.048686299953232495,33.624184558152095
JSF 7020,40938.4148,57,1,1,Broadband and Internet Services,4G Services,0.04863729366570969,33.6728218518178
RFVL304,40890.1406,90,1,1,Mobile Services,Mobile Plans (Postpaid),0.048579941018975614,33.72140179283678
40102054,40872.0058,190,1,1,Television and Entertainment,Mobile TV Services,0.04855839578823139,33.769960188625014
3033779208,40728.16,1168,1,1,Network and Infrastructure,Carrier Services,0.04838749834505099,33.818347686970064
7857028636,40555.9968,168,1,1,Security and Privacy,Digital ID Services,0.04818295813122648,33.86653064510129
413111256,40384.7874,2773,1,1,Television and Entertainment,Smart TV Services,0.04797955108904345,33.914510196190335
1088011515,40340.238,704,1,1,Communication Tools,Virtual Event Hosting,0.047926623728250003,33.96243681991859
4327920959,40249.4783,6,1,1,Network and Infrastructure,Wholesale Telecom Services,0.047818795757785665,34.01025561567637
738586334,40188.5972,148,1,1,IoT and Smart Solutions,Environmental Monitoring Services,0.04774646535725946,34.05800208103363
4441429603,40187.543,143,1,1,Network and Infrastructure,Wholesale Telecom Services,0.04774521290439257,34.10574729393802
2051002343,40178.5614,1509,1,1,Security and Privacy,Cybersecurity Solutions,0.047734542224569666,34.15348183616259
3356206081,39898.1869,554,1,1,Television and Entertainment,Kids Entertainment Packages,0.047401440492138236,34.20088327665473
1017037900,39858.5799,1054,1,1,Mobile Services,Mobile Device Management (MDM),0.04735438499915862,34.24823766165389
3424006409,39783.3202,86,1,1,Security and Privacy,Access Control Solutions,0.04726497195891328,34.2955026336128
JSF 1006,39757.005,111,1,1,Broadband and Internet Services,4G Services,0.047233707922029466,34.34273634153483
JRRG60365,39707.5692,89,1,1,Television and Entertainment,News Subscription Packages,0.047174975224782985,34.389911316759616
5733102115,39702.7298,445,1,1,Network and Infrastructure,Carrier Services,0.047169225727150606,34.43708054248677
5737657492,39633.7586,9,1,1,Digital Transformation Services,Cloud Strategy and Migration,0.04708728380230411,34.484167826289074
3424009037,39603.2036,44,1,1,Security and Privacy,Access Control Solutions,0.047050982628572394,34.53121880891764
JPM2215,39590.726299999995,30,1,1,Devices and Accessories,Enterprise networking equipment,0.0470361588473581,34.578254967765
3311290162,39478.8367,88,1,1,Devices and Accessories,Data Center Equipment - Rack Solutions,0.046903227287601205,34.6251581950526
JRKU804,39451.1935,50,1,1,Digital Transformation Services,Cloud and Hosting Services,0.046870385507018636,34.67202858055962
413115964,39341.4831,2450,1,1,Television and Entertainment,Smart TV Services,0.04674004296764453,34.71876862352726
7818405094,39205.835,3,1,1,Network and Infrastructure,Network Infrastructure Services,0.046578884884041945,34.7653475084113
7826108383,38964.5368,52,1,1,Security and Privacy,Access Control Solutions,0.04629220814114063,34.81163971655244
9497905845,38896.704,16,1,1,Network and Infrastructure,Wholesale Telecom Services,0.04621161870381421,34.85785133525626
2051002301,38656.9867,1619,1,1,Security and Privacy,Cybersecurity Solutions,0.04592682016498924,34.90377815542124
21003008,38646.6581,95,1,1,Cloud and Hosting Services,Private Cloud Services,0.045914549168327295,34.94969270458957
3032306203,38317.688,1825,1,1,Television and Entertainment,Local TV Channels,0.04552371294667326,34.99521641753625
7828101087,38106.5055,416,1,1,Cloud and Hosting Services,Application Hosting Services,0.045272815462739445,35.040489232998986
3322097099,37952.465,15,1,1,Network and Infrastructure,Network Infrastructure Services,0.04508980610413299,35.085579039103116
JS0 1016,37827.8408,34,1,1,Broadband and Internet Services,4G Services,0.04494174507532017,35.13052078417844
3390997115,37743.6998,58,1,1,Network and Infrastructure,Network Design Services,0.04484178051767134,35.17536256469611
40102042,37421.504799999995,212,1,1,Television and Entertainment,Mobile TV Services,0.044458993521419014,35.219821558217525
JRKP302,37124.3987,150,1,1,Television and Entertainment,News Subscription Packages,0.04410601364405519,35.26392757186158
4448140090,36953.523499999996,13,1,1,Devices and Accessories,Network switches,0.043903003651528875,35.30783057551311
7830500647,36881.0979,48,1,1,Television and Entertainment,Smart TV Services,0.043816957692169575,35.35164753320528
5734101937,36880.5596,127,1,1,Data and Analytics,Big Data Solutions,0.04381631815946397,35.395463851364745
JNG 3034,36733.456099999996,186,1,1,Broadband and Internet Services,4G Services,0.04364155037317553,35.43910540173792
5642006836,36683.0101,80,1,1,Digital Transformation Services,Remote Work Solutions,0.043581617497702785,35.48268701923562
4486804612,36678.2372,78,1,1,Network and Infrastructure,Wholesale Telecom Services,0.04357594700606135,35.52626296624168
4443160117,36654.7862,57,1,1,Network and Infrastructure,Wholesale Telecom Services,0.04354808581067001,35.56981105205235
5733105141,36640.7226,1333,1,1,Network and Infrastructure,Carrier Services,0.0435313774098553,35.61334242946221
3300214001,36585.4668,372,1,1,Devices and Accessories,Data Center Equipment - Rack Solutions,0.043465730203326586,35.65680815966554
7522602549,36404.457800000004,1093,1,1,Network and Infrastructure,Network Infrastructure Services,0.0432506806482291,35.700058840313766
4329431006,36241.0384,207,1,1,Mobile Services,Mobile Plans (Prepaid),0.04305652859355613,35.74311536890732
4330606080,36210.0816,4,1,1,Mobile Services,Mobile Plans (Prepaid),0.043019750057310735,35.78613511896463
5735015433,36122.13,535,1,1,Network and Infrastructure,Carrier Services,0.042915258278172067,35.8290503772428
3033001905,35931.75,3461,1,1,Network and Infrastructure,Carrier Services,0.04268907541268217,35.87173945265548
4438009419,35894.2265,34,1,1,Network and Infrastructure,Wholesale Telecom Services,0.042644495242742,35.91438394789822
JPC 362,35876.5394,26,1,1,Television and Entertainment,Sports Subscription Packages,0.0426234819064661,35.95700742980469
RIV4503,35874.1902,32,1,1,Mobile Services,Mobile Plans (Postpaid),0.0426206909158809,35.99962812072057
63214110,35843.2345,201,1,1,Television and Entertainment,Mobile TV Services,0.04258391368650153,36.04221203440707
JBU51806SK,35833.2159,2896,1,1,Television and Entertainment,Sports Subscription Packages,0.04257201098844399,36.084784045395516
JSF 6012,35699.1854,85,1,1,Broadband and Internet Services,4G Services,0.042412774710720254,36.127196820106235
4443161274,35642.9046,14,1,1,Network and Infrastructure,Wholesale Telecom Services,0.04234590974267706,36.169542729848914
5733111478,35617.4904,399,1,1,Network and Infrastructure,Carrier Services,0.04231571614786599,36.21185844599678
4448301155,35505.6692,9,1,1,Devices and Accessories,Network switches,0.04218286585141405,36.2540413118482
5787404528,35238.1446,19,1,1,Network and Infrastructure,Wholesale Telecom Services,0.041865030571358174,36.295906342419556
4047618046903,35159.5512,7,1,1,Broadband and Internet Services,Broadband Internet (Fiber),0.04177165689544373,36.337677999315
4486804781,35094.8064,14,1,1,Network and Infrastructure,Wholesale Telecom Services,0.04169473618744094,36.379372735502436
3424005989,35089.5773,147,1,1,Security and Privacy,Access Control Solutions,0.041688523702821056,36.42106125920526
4443161297,35062.0607,19,1,1,Network and Infrastructure,Wholesale Telecom Services,0.04165583233063628,36.46271709153589
7889231792,34967.106,1,1,1,Broadband and Internet Services,Broadband Internet (Fiber),0.041543020448412654,36.50426011198431
JRK5630,34872.48,77,1,1,Digital Transformation Services,Cloud and Hosting Services,0.04143059908151568,36.545690711065824
8211981062,34762.581699999995,63,1,1,Security and Privacy,Encrypted Communication Services,0.04130003330566491,36.58699074437149
5733105235,34725.4596,135,1,1,Network and Infrastructure,Carrier Services,0.04125593002301442,36.628246674394504
1017036697,34717.5067,320,1,1,Mobile Services,Mobile Device Management (MDM),0.041246481500528044,36.66949315589503
JPM2213,34674.8916,53,1,1,Devices and Accessories,Enterprise networking equipment,0.04119585220421994,36.71068900809925
JRKP202,34544.2926,257,1,1,Television and Entertainment,News Subscription Packages,0.04104069275443469,36.75172970085369
4448141065,34507.6886,9,1,1,Devices and Accessories,Network switches,0.040997205005677516,36.79272690585937
7843153285,34470.8886,111,1,1,Gaming and eSports,Live Streaming Services,0.04095348439715756,36.833680390256525
22247128,34205.876000000004,139,1,1,Cloud and Hosting Services,Private Cloud Services,0.04063863352385719,36.87431902378038
5657033768,34182.6064,2366,1,1,Security and Privacy,Cybersecurity Solutions,0.040610987842552404,36.914930011622936
4322808817,34139.2175,80,1,1,Mobile Services,Mobile Plans (Prepaid),0.04055943922540536,36.95548945084834
7821100470,34129.277799999996,17534,1,1,Devices and Accessories,Data Center Equipment - Servers,0.040547630265282915,36.99603708111362
JFKF2107,34092.4464,151,1,1,Devices and Accessories,Enterprise networking equipment,0.04050387235167853,37.0365409534653
7828102808,34083.7188,466,1,1,Cloud and Hosting Services,Application Hosting Services,0.040493503439099215,37.0770344569044
JPM42110,33953.8992,15,1,1,Devices and Accessories,Enterprise networking equipment,0.04033926996328899,37.11737372686769
3322067841,33886.7349,17,1,1,Network and Infrastructure,Network Infrastructure Services,0.04025947474408202,37.15763320161177
403521000,33818.4294,133,1,1,Business Solutions,Digital Workspace Solutions,0.040178323710786924,37.19781152532256
7889222044,33800.1261,54,1,1,Broadband and Internet Services,Broadband Internet (Fiber),0.04015657829193032,37.237968103614485
JRKU303,33567.9416,116,1,1,Digital Transformation Services,Cloud and Hosting Services,0.03988072917157976,37.27784883278606
JLV 782,33538.373,63,1,1,Devices and Accessories,Enterprise networking equipment,0.039845599900245984,37.31769443268631
615054000,33526.5383,97,1,1,Communication Tools,Web Conferencing Services,0.039831539566396776,37.35752597225271
JSF 255,33503.5124,355,1,1,Broadband and Internet Services,4G Services,0.03980418341531744,37.39733015566803
4456008287,33328.5958,64,1,1,IoT and Smart Solutions,Fleet Management Solutions,0.03959637199705003,37.43692652766508
5733102063,33201.0223,1059,1,1,Network and Infrastructure,Carrier Services,0.03944480702283753,37.47637133468792
7936025165,33034.5303,1440,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.03924700453496516,37.51561833922288
4322019926,33008.9684,50,1,1,Mobile Services,Mobile Plans (Prepaid),0.03921663546368999,37.55483497468657
4448301015,32962.8323,8,1,1,Devices and Accessories,Network switches,0.03916182300807213,37.59399679769464
7828990764,32864.0202,481,1,1,Cloud and Hosting Services,Application Hosting Services,0.03904442830315001,37.63304122599779
JRKP252,32661.8694,175,1,1,Television and Entertainment,News Subscription Packages,0.038804261020845804,37.671845487018636
JRRU4232,32532.936299999998,123,1,1,Digital Transformation Services,Cloud and Hosting Services,0.0386510807602381,37.710496567778875
1067004831,32515.7048,54,1,1,Mobile Services,Mobile Device Management (MDM),0.03863060870410463,37.74912717648298
4443161598,32480.119,17,1,1,Network and Infrastructure,Wholesale Telecom Services,0.03858833063805384,37.787715507121035
RAKB2115,32435.008800000003,20,1,1,Mobile Services,Mobile Plans (Postpaid),0.038534737013204486,37.826250244134236
RSEKUNDA RUSTFRI,32421.6,1079,1,1,Mobile Services,Mobile Plans (Postpaid),0.03851880655408702,37.864769050688324
4448139014,32404.422300000002,8,1,1,IoT and Smart Solutions,Fleet Management Solutions,0.03849839841558232,37.90326744910391
1083000194,32381.55,2270,1,1,Business Solutions,Asset Tracking Solutions,0.03847122475052115,37.94173867385443
JREP572,32369.2536,159,1,1,Television and Entertainment,News Subscription Packages,0.038456615889363416,37.9801952897438
4321071240,32324.0203,49,1,1,Mobile Services,Mobile Plans (Prepaid),0.03840287601432631,38.01859816575812
JSF 508,32317.1326,103,1,1,Broadband and Internet Services,4G Services,0.038394693013366996,38.05699285877149
JBE51606,32307.904000000002,10,1,1,Devices and Accessories,Data Center Equipment - Storage Solutions,0.038383728882720604,38.09537658765421
2057812948,32296.6974,389,1,1,Security and Privacy,Cybersecurity Solutions,0.038370414769366264,38.133747002423576
7818401441,32201.6984,225,1,1,Network and Infrastructure,Network Infrastructure Services,0.038257550256084016,38.17200455267966
RAKBF7815,32188.65,21,1,1,Mobile Services,Mobile Plans (Postpaid),0.038242047973795656,38.210246600653456
JSF 8010,32171.3115,65,1,1,Broadband and Internet Services,4G Services,0.03822144879524068,38.2484680494487
4323397534,32096.431099999998,31,1,1,Mobile Services,Mobile Plans (Prepaid),0.03813248638615869,38.28660053583486
4448142015,32039.679,9,1,1,Devices and Accessories,Network switches,0.03806506148543084,38.32466559732029
5657039173,32032.1584,639,1,1,Security and Privacy,Cybersecurity Solutions,0.038056126561288574,38.36272172388158
601012200,31804.1032,8,1,1,Communication Tools,Web Conferencing Services,0.03778518329715437,38.40050690717873
4480912021,31660.4176,8,1,1,Devices and Accessories,Network switches,0.037614476181188225,38.43812138335992
5733104524,31469.3206,79,1,1,Network and Infrastructure,Carrier Services,0.0373874414766682,38.47550882483659
7517900887,31363.201100000002,74,1,1,Network and Infrastructure,Network Maintenance Services,0.037261365141998834,38.51277018997859
