CUSTOMER_NAME,CUSTOMER_NUMBER,ACCOUNT_GROUP_TXT,CVR_Company_status
CUSTOMER_NAME_373,48240,Debtors,Normal
CUSTOMER_NAME_371,49555,Debtors,Normal
CUSTOMER_NAME_374,53546,Debtors,Normal
CUSTOMER_NAME_375,59415,Debtors,Normal
CUSTOMER_NAME_376,59926,Debtors,Active
CUSTOMER_NAME_377,61986,Debtors,Normal
CUSTOMER_NAME_378,62651,Debtors,Normal
CUSTOMER_NAME_379,68129,Debtors,Normal
CUSTOMER_NAME_380,73065,Debtors,
CUSTOMER_NAME_381,79713,Debtors,
CUSTOMER_NAME_382,79919,Debtors,
CUSTOMER_NAME_382,79922,Debtors,
CUSTOMER_NAME_383,79934,Debtors,
CUSTOMER_NAME_384,79999,Debtors,
CUSTOMER_NAME_384,80132,Debtors,
CUSTOMER_NAME_385,80145,Debtors,
CUSTOMER_NAME_386,80149,Debtors,
CUSTOMER_NAME_387,80151,Debtors,
CUSTOMER_NAME_388,80153,Debtors,
CUSTOMER_NAME_389,80154,Debtors,
CUSTOMER_NAME_390,80224,Debtors,
CUSTOMER_NAME_391,80243,Debtors,
CUSTOMER_NAME_392,80319,Debtors,
CUSTOMER_NAME_393,80320,Debtors,
CUSTOMER_NAME_394,80321,Debtors,
CUSTOMER_NAME_393,80442,Debtors,
CUSTOMER_NAME_395,80511,Debtors,
CUSTOMER_NAME_396,80540,Debtors,Normal
CUSTOMER_NAME_385,80695,Debtors,
CUSTOMER_NAME_397,81281,Debtors,
CUSTOMER_NAME_398,83300,Debtors,Normal
CUSTOMER_NAME_399,84761,Debtors,Normal
CUSTOMER_NAME_400,85036,Debtors,
CUSTOMER_NAME_401,85039,Debtors,
CUSTOMER_NAME_378,85062,Debtors,Normal
CUSTOMER_NAME_402,85063,Debtors,Normal
CUSTOMER_NAME_399,85809,Debtors,Normal
CUSTOMER_NAME_380,86124,Debtors,
CUSTOMER_NAME_403,86180,Debtors,
CUSTOMER_NAME_404,86182,Debtors,
CUSTOMER_NAME_382,86238,Debtors,
CUSTOMER_NAME_405,86244,Debtors,
CUSTOMER_NAME_406,86246,Debtors,
CUSTOMER_NAME_407,87488,Debtors,Normal
CUSTOMER_NAME_408,87490,Debtors,Normal
CUSTOMER_NAME_408,87492,Debtors,Normal
CUSTOMER_NAME_408,87496,Debtors,Normal
CUSTOMER_NAME_407,87497,Debtors,Normal
CUSTOMER_NAME_408,87686,Debtors,Normal
CUSTOMER_NAME_409,44656,Debtors,Normal
CUSTOMER_NAME_382,85038,Debtors,
CUSTOMER_NAME_410,85069,Debtors,
CUSTOMER_NAME_408,86970,Debtors,
CUSTOMER_NAME_383,91419,Debtors,
CUSTOMER_NAME_383,91422,Debtors,
CUSTOMER_NAME_383,91423,Debtors,
CUSTOMER_NAME_411,100314,Debtors,Normal
CUSTOMER_NAME_407,110271,Debtors,Normal
CUSTOMER_NAME_412,195380,Debtors,Normal
CUSTOMER_NAME_378,200110,Debtors,Normal
CUSTOMER_NAME_373,246800,Debtors,Normal
CUSTOMER_NAME_402,301410,Debtors,Normal
CUSTOMER_NAME_413,310600,Debtors,Normal
CUSTOMER_NAME_414,385700,Debtors,Normal
CUSTOMER_NAME_415,771910,Debtors,Normal
CUSTOMER_NAME_399,780270,Debtors,Normal
CUSTOMER_NAME_416,808198,Debtors,Normal
CUSTOMER_NAME_417,16014,Debtors,Normal
CUSTOMER_NAME_418,17523,Debtors,Normal
CUSTOMER_NAME_419,20538,Debtors,Normal
CUSTOMER_NAME_420,22195,Debtors,Normal
CUSTOMER_NAME_421,22557,Debtors,Normal
CUSTOMER_NAME_422,25847,Debtors,Normal
CUSTOMER_NAME_423,27510,Debtors,Normal
CUSTOMER_NAME_424,28206,Debtors,Normal
CUSTOMER_NAME_425,31178,Debtors,Normal
CUSTOMER_NAME_426,31380,Debtors,Normal
CUSTOMER_NAME_427,36619,Debtors,Normal
CUSTOMER_NAME_428,37099,Debtors,Normal
CUSTOMER_NAME_429,40302,Debtors,Normal
CUSTOMER_NAME_430,43245,Debtors,Normal
CUSTOMER_NAME_431,43641,Debtors,Normal
CUSTOMER_NAME_432,43975,Debtors,Normal
CUSTOMER_NAME_433,47605,Debtors,Normal
CUSTOMER_NAME_434,47847,Debtors,Normal
CUSTOMER_NAME_435,48093,Debtors,Normal
CUSTOMER_NAME_429,50272,Debtors,Normal
CUSTOMER_NAME_436,51954,Debtors,Normal
CUSTOMER_NAME_437,53410,Debtors,Normal
CUSTOMER_NAME_438,55938,Debtors,Normal
CUSTOMER_NAME_439,59116,Debtors,Normal
CUSTOMER_NAME_440,60052,Debtors,Normal
CUSTOMER_NAME_441,64461,Debtors,Normal
CUSTOMER_NAME_442,65008,Debtors,Normal
CUSTOMER_NAME_443,72044,Debtors,Normal
CUSTOMER_NAME_444,75054,Debtors,Normal
CUSTOMER_NAME_445,75938,Debtors,Normal
CUSTOMER_NAME_445,75941,Debtors,Normal
CUSTOMER_NAME_446,80241,Debtors,Normal
CUSTOMER_NAME_447,80824,Debtors,Normal
CUSTOMER_NAME_423,87475,Debtors,Normal
CUSTOMER_NAME_448,85829,Debtors,
CUSTOMER_NAME_449,91669,Debtors,Normal
CUSTOMER_NAME_450,103695,Debtors,Normal
CUSTOMER_NAME_451,110100,Debtors,Normal
CUSTOMER_NAME_452,111097,Debtors,Normal
CUSTOMER_NAME_453,116110,Debtors,Normal
CUSTOMER_NAME_454,192200,Debtors,Normal
CUSTOMER_NAME_435,210870,Debtors,Normal
CUSTOMER_NAME_455,269700,Debtors,Normal
CUSTOMER_NAME_456,305356,Debtors,Normal
CUSTOMER_NAME_439,412000,Debtors,Normal
CUSTOMER_NAME_457,412400,Debtors,Normal
CUSTOMER_NAME_458,500230,Debtors,Normal
CUSTOMER_NAME_459,500240,Debtors,Normal
CUSTOMER_NAME_460,510051,Debtors,Normal
CUSTOMER_NAME_461,510100,Debtors,Normal
CUSTOMER_NAME_462,700300,Debtors,Normal
CUSTOMER_NAME_463,722912,Debtors,Normal
CUSTOMER_NAME_464,779800,Debtors,Normal
CUSTOMER_NAME_464,779810,Debtors,Normal
CUSTOMER_NAME_465,800060,Debtors,Normal
CUSTOMER_NAME_466,810489,Debtors,Normal
CUSTOMER_NAME_467,816050,Debtors,Normal
CUSTOMER_NAME_445,917910,Debtors,Normal
CUSTOMER_NAME_468,933700,Debtors,Normal
CUSTOMER_NAME_469,982032,Debtors,Normal
CUSTOMER_NAME_447,994044,Debtors,Normal
CUSTOMER_NAME_470,11150,Debtors,Active
CUSTOMER_NAME_471,12866,Debtors,Active
CUSTOMER_NAME_472,17070,Debtors,Active
CUSTOMER_NAME_473,17304,Debtors,Active
CUSTOMER_NAME_474,20716,Debtors,Active
CUSTOMER_NAME_475,21555,Debtors,Active
CUSTOMER_NAME_476,25470,Debtors,Active
CUSTOMER_NAME_472,27165,Debtors,Inactive
CUSTOMER_NAME_477,27944,Debtors,Active
CUSTOMER_NAME_478,29842,Debtors,Active
CUSTOMER_NAME_479,30598,Debtors,Active
CUSTOMER_NAME_480,31172,Debtors,Active
CUSTOMER_NAME_481,31273,Debtors,Active
CUSTOMER_NAME_482,31879,Debtors,Active
CUSTOMER_NAME_483,35680,Debtors,Active
CUSTOMER_NAME_484,36234,Debtors,Active
CUSTOMER_NAME_485,39136,Debtors,Active
CUSTOMER_NAME_486,41774,Debtors,Active
CUSTOMER_NAME_487,41905,Debtors,Active
CUSTOMER_NAME_488,42236,Debtors,Active
CUSTOMER_NAME_486,42321,Debtors,Active
CUSTOMER_NAME_489,45187,Debtors,Active
CUSTOMER_NAME_490,47040,Debtors,Active
CUSTOMER_NAME_491,47494,Debtors,Active
CUSTOMER_NAME_492,49624,Debtors,Active
CUSTOMER_NAME_493,49830,Debtors,Active
CUSTOMER_NAME_494,50000,Debtors,Active
CUSTOMER_NAME_495,51739,Debtors,Active
CUSTOMER_NAME_496,53813,Debtors,Active
CUSTOMER_NAME_475,55217,Debtors,Active
CUSTOMER_NAME_497,55603,Debtors,Active
CUSTOMER_NAME_481,56004,Debtors,Active
CUSTOMER_NAME_498,57508,Debtors,Active
CUSTOMER_NAME_499,57878,Debtors,Active
CUSTOMER_NAME_500,60851,Debtors,Active
CUSTOMER_NAME_501,66561,Debtors,Active
CUSTOMER_NAME_502,67206,Debtors,Active
CUSTOMER_NAME_483,73901,Debtors,Active
CUSTOMER_NAME_503,75264,Debtors,Active
CUSTOMER_NAME_473,76430,Debtors,Active
CUSTOMER_NAME_482,77054,Debtors,Active
CUSTOMER_NAME_504,77177,Debtors,Active
CUSTOMER_NAME_505,78279,Debtors,Active
CUSTOMER_NAME_506,78489,Debtors,Active
CUSTOMER_NAME_507,78588,Debtors,Active
CUSTOMER_NAME_508,78624,Debtors,Active
CUSTOMER_NAME_509,78703,Debtors,Active
CUSTOMER_NAME_510,78734,Debtors,Active
CUSTOMER_NAME_511,78801,Debtors,Active
CUSTOMER_NAME_512,78862,Debtors,Active
CUSTOMER_NAME_513,79087,Debtors,Active
CUSTOMER_NAME_514,79748,Debtors,Active
CUSTOMER_NAME_515,80417,Debtors,Active
CUSTOMER_NAME_516,81679,Debtors,Active
CUSTOMER_NAME_517,83976,Debtors,Active
CUSTOMER_NAME_518,84234,Debtors,Active
CUSTOMER_NAME_519,84288,Debtors,Active
CUSTOMER_NAME_491,84538,Debtors,Active
CUSTOMER_NAME_482,85559,Debtors,Active
CUSTOMER_NAME_520,86006,Debtors,Active
CUSTOMER_NAME_482,88421,Debtors,Active
CUSTOMER_NAME_521,50044,Debtors,Active
CUSTOMER_NAME_522,79630,Debtors,Inactive
CUSTOMER_NAME_523,89003,Debtors,Active
CUSTOMER_NAME_524,90192,Debtors,Active
CUSTOMER_NAME_525,90530,Debtors,Active
CUSTOMER_NAME_472,100588,Debtors,Inactive
CUSTOMER_NAME_473,101005,Debtors,Active
CUSTOMER_NAME_491,101464,Debtors,Active
CUSTOMER_NAME_526,101591,Debtors,Active
CUSTOMER_NAME_527,102042,Debtors,Active
CUSTOMER_NAME_528,102089,Debtors,Active
CUSTOMER_NAME_529,105322,Debtors,Active
CUSTOMER_NAME_525,107472,Debtors,Active
CUSTOMER_NAME_530,161808,Debtors,Active
CUSTOMER_NAME_531,205200,Debtors,Active
CUSTOMER_NAME_532,231890,Debtors,Active
CUSTOMER_NAME_533,290120,Debtors,Active
CUSTOMER_NAME_482,360090,Debtors,Active
CUSTOMER_NAME_534,387020,Debtors,Active
CUSTOMER_NAME_520,402700,Debtors,Active
CUSTOMER_NAME_520,411800,Debtors,Active
CUSTOMER_NAME_535,413200,Debtors,Active
CUSTOMER_NAME_487,413400,Debtors,Active
CUSTOMER_NAME_487,413403,Debtors,Active
CUSTOMER_NAME_487,413409,Debtors,Active
CUSTOMER_NAME_487,413411,Debtors,Active
CUSTOMER_NAME_536,413415,Debtors,Active
CUSTOMER_NAME_537,657500,Debtors,Active
CUSTOMER_NAME_538,811286,Debtors,Active
CUSTOMER_NAME_539,824515,Debtors,Active
CUSTOMER_NAME_472,999616,Debtors,Inactive
CUSTOMER_NAME_540,20652,Debtors,Active
CUSTOMER_NAME_541,23080,Debtors,Active
CUSTOMER_NAME_542,27063,Debtors,Active
CUSTOMER_NAME_543,27177,Debtors,Active
CUSTOMER_NAME_544,30569,Debtors,Active
CUSTOMER_NAME_545,34383,Debtors,Active
CUSTOMER_NAME_546,39554,Debtors,Active
CUSTOMER_NAME_547,42092,Debtors,Active
CUSTOMER_NAME_548,43169,Debtors,Active
CUSTOMER_NAME_549,43889,Debtors,Active
CUSTOMER_NAME_550,44217,Debtors,Active
CUSTOMER_NAME_551,44219,Debtors,Active
CUSTOMER_NAME_552,44313,Debtors,Active
CUSTOMER_NAME_548,45051,Debtors,Active
CUSTOMER_NAME_553,45151,Debtors,Active
CUSTOMER_NAME_554,45274,Debtors,Active
CUSTOMER_NAME_555,50780,Debtors,Active
CUSTOMER_NAME_556,57938,Debtors,Inactive
CUSTOMER_NAME_548,59476,Debtors,Active
CUSTOMER_NAME_557,64034,Debtors,Active
CUSTOMER_NAME_552,64387,Debtors,Active
CUSTOMER_NAME_552,64392,Debtors,Active
CUSTOMER_NAME_552,64393,Debtors,Active
CUSTOMER_NAME_552,64395,Debtors,Active
CUSTOMER_NAME_552,64396,Debtors,Active
CUSTOMER_NAME_557,74971,Debtors,Active
CUSTOMER_NAME_558,77751,Debtors,Active
CUSTOMER_NAME_559,79436,Debtors,Active
CUSTOMER_NAME_560,81592,Debtors,Active
CUSTOMER_NAME_561,81608,Debtors,Active
CUSTOMER_NAME_543,83802,Debtors,Active
CUSTOMER_NAME_562,84195,Debtors,Active
CUSTOMER_NAME_548,85594,Debtors,Active
CUSTOMER_NAME_542,85718,Debtors,Active
CUSTOMER_NAME_563,86663,Debtors,Normal
CUSTOMER_NAME_564,91890,Debtors,Active
CUSTOMER_NAME_548,100848,Debtors,Active
CUSTOMER_NAME_548,101310,Debtors,Active
CUSTOMER_NAME_565,101684,Debtors,Active
CUSTOMER_NAME_566,132800,Debtors,Active
CUSTOMER_NAME_548,191061,Debtors,Active
CUSTOMER_NAME_567,331470,Debtors,Active
CUSTOMER_NAME_568,856400,Debtors,Active
CUSTOMER_NAME_543,990657,Debtors,Active
CUSTOMER_NAME_569,990932,Debtors,Active
CUSTOMER_NAME_543,996933,Debtors,Active
CUSTOMER_NAME_543,996983,Debtors,Active
CUSTOMER_NAME_543,996984,Debtors,Active
CUSTOMER_NAME_543,996985,Debtors,Active
CUSTOMER_NAME_543,996986,Debtors,Active
CUSTOMER_NAME_543,996987,Debtors,Active
CUSTOMER_NAME_543,996988,Debtors,Active
CUSTOMER_NAME_543,996989,Debtors,Active
CUSTOMER_NAME_543,996990,Debtors,Active
CUSTOMER_NAME_543,996992,Debtors,Active
CUSTOMER_NAME_570,14953,Debtors,Normal
CUSTOMER_NAME_571,14961,Debtors,Normal
CUSTOMER_NAME_572,16030,Debtors,Normal
CUSTOMER_NAME_571,16433,Debtors,Normal
CUSTOMER_NAME_573,17566,Debtors,Normal
CUSTOMER_NAME_574,23735,Debtors,Normal
CUSTOMER_NAME_575,29760,Debtors,Normal
CUSTOMER_NAME_576,36512,Debtors,Normal
CUSTOMER_NAME_577,36730,Debtors,Normal
CUSTOMER_NAME_578,40829,Debtors,Normal
CUSTOMER_NAME_578,40830,Debtors,Normal
CUSTOMER_NAME_579,45155,Debtors,Normal
CUSTOMER_NAME_580,45667,Debtors,Normal
CUSTOMER_NAME_581,45669,Debtors,Normal
CUSTOMER_NAME_582,50068,Debtors,Normal
CUSTOMER_NAME_583,50637,Debtors,Normal
CUSTOMER_NAME_584,53314,Debtors,Normal
CUSTOMER_NAME_585,53848,Debtors,Normal
CUSTOMER_NAME_586,55107,Debtors,Normal
CUSTOMER_NAME_578,55256,Debtors,Normal
CUSTOMER_NAME_587,57254,Debtors,Normal
CUSTOMER_NAME_588,58243,Debtors,Normal
CUSTOMER_NAME_583,59313,Debtors,Normal
CUSTOMER_NAME_583,59892,Debtors,Normal
CUSTOMER_NAME_571,61357,Debtors,Normal
CUSTOMER_NAME_589,63427,Debtors,Normal
CUSTOMER_NAME_583,64540,Debtors,Normal
CUSTOMER_NAME_583,65016,Debtors,Normal
CUSTOMER_NAME_590,65340,Debtors,Normal
CUSTOMER_NAME_583,67144,Debtors,Normal
CUSTOMER_NAME_573,71104,Debtors,Normal
CUSTOMER_NAME_591,77152,Debtors,Normal
CUSTOMER_NAME_589,79944,Debtors,Normal
CUSTOMER_NAME_592,80305,Debtors,Normal
CUSTOMER_NAME_593,80428,Debtors,Normal
CUSTOMER_NAME_594,80718,Debtors,Normal
CUSTOMER_NAME_595,80944,Debtors,Normal
CUSTOMER_NAME_596,81440,Debtors,
CUSTOMER_NAME_597,82157,Debtors,
CUSTOMER_NAME_598,83744,Debtors,Normal
CUSTOMER_NAME_583,84907,Debtors,Normal
CUSTOMER_NAME_599,85059,Debtors,
CUSTOMER_NAME_582,85110,Debtors,Normal
CUSTOMER_NAME_600,85895,Debtors,
CUSTOMER_NAME_89,86113,Debtors,
CUSTOMER_NAME_601,88382,Debtors,Normal
CUSTOMER_NAME_602,85482,Debtors,
CUSTOMER_NAME_603,88709,Debtors,Normal
CUSTOMER_NAME_571,89159,Debtors,Normal
CUSTOMER_NAME_603,91279,Debtors,Normal
CUSTOMER_NAME_604,91283,Debtors,
CUSTOMER_NAME_597,91293,Debtors,
CUSTOMER_NAME_583,91844,Debtors,Normal
CUSTOMER_NAME_605,91891,Debtors,
CUSTOMER_NAME_606,92797,Debtors,Normal
CUSTOMER_NAME_585,101081,Debtors,Normal
CUSTOMER_NAME_607,101450,Debtors,Normal
CUSTOMER_NAME_608,102081,Debtors,Normal
CUSTOMER_NAME_609,106027,Debtors,Normal
CUSTOMER_NAME_582,211015,Debtors,Normal
CUSTOMER_NAME_610,390740,Debtors,Normal
CUSTOMER_NAME_611,390770,Debtors,Normal
CUSTOMER_NAME_612,400840,Debtors,Normal
CUSTOMER_NAME_613,500500,Debtors,Normal
CUSTOMER_NAME_614,591340,Debtors,Normal
CUSTOMER_NAME_615,710210,Debtors,Normal
CUSTOMER_NAME_586,711415,Debtors,Normal
CUSTOMER_NAME_616,722711,Debtors,Normal
CUSTOMER_NAME_617,781206,Debtors,Normal
CUSTOMER_NAME_618,999560,Debtors,Normal
CUSTOMER_NAME_619,12575,Debtors,Normal
CUSTOMER_NAME_620,12647,Debtors,Normal
CUSTOMER_NAME_621,13152,Debtors,Normal
CUSTOMER_NAME_622,14015,Debtors,Normal
CUSTOMER_NAME_623,36188,Debtors,Normal
CUSTOMER_NAME_624,39808,Debtors,Active
CUSTOMER_NAME_625,43619,Debtors,Normal
CUSTOMER_NAME_626,47107,Debtors,Normal
CUSTOMER_NAME_627,50239,Debtors,Normal
CUSTOMER_NAME_628,52992,Debtors,Normal
CUSTOMER_NAME_627,55942,Debtors,Normal
CUSTOMER_NAME_629,57019,Debtors,Normal
CUSTOMER_NAME_630,57663,Debtors,Normal
CUSTOMER_NAME_631,58763,Debtors,Normal
CUSTOMER_NAME_632,63356,Debtors,Normal
CUSTOMER_NAME_633,64609,Debtors,Normal
CUSTOMER_NAME_634,65028,Debtors,Normal
CUSTOMER_NAME_635,66169,Debtors,Normal
CUSTOMER_NAME_636,66323,Debtors,Normal
CUSTOMER_NAME_637,67737,Debtors,Normal
CUSTOMER_NAME_638,67872,Debtors,Normal
CUSTOMER_NAME_639,77850,Debtors,Normal
CUSTOMER_NAME_640,79070,Debtors,Normal
CUSTOMER_NAME_641,80678,Debtors,Normal
CUSTOMER_NAME_642,82142,Debtors,Normal
CUSTOMER_NAME_643,82537,Debtors,
CUSTOMER_NAME_644,83130,Debtors,Active
CUSTOMER_NAME_645,83970,Debtors,Inactive
CUSTOMER_NAME_646,85388,Debtors,Normal
CUSTOMER_NAME_647,86464,Debtors,Normal
CUSTOMER_NAME_648,87285,Debtors,Normal
CUSTOMER_NAME_649,87563,Debtors,Normal
CUSTOMER_NAME_650,89000,Debtors,Normal
CUSTOMER_NAME_651,91912,Debtors,Normal
CUSTOMER_NAME_652,100326,Debtors,Normal
CUSTOMER_NAME_652,100327,Debtors,Normal
CUSTOMER_NAME_653,100900,Debtors,Normal
CUSTOMER_NAME_654,101091,Debtors,Normal
CUSTOMER_NAME_651,101384,Debtors,Normal
CUSTOMER_NAME_655,102127,Debtors,Active
CUSTOMER_NAME_652,103459,Debtors,Normal
CUSTOMER_NAME_656,103611,Debtors,Normal
CUSTOMER_NAME_657,105438,Debtors,Normal
CUSTOMER_NAME_658,120688,Debtors,Normal
CUSTOMER_NAME_659,120695,Debtors,Normal
CUSTOMER_NAME_660,120697,Debtors,Normal
CUSTOMER_NAME_661,125450,Debtors,Active
CUSTOMER_NAME_662,130708,Debtors,Normal
CUSTOMER_NAME_663,317161,Debtors,Normal
CUSTOMER_NAME_664,402630,Debtors,Normal
CUSTOMER_NAME_665,411750,Debtors,Normal
CUSTOMER_NAME_666,500580,Debtors,Normal
CUSTOMER_NAME_667,526250,Debtors,Active
CUSTOMER_NAME_668,700180,Debtors,Normal
CUSTOMER_NAME_669,711120,Debtors,Normal
CUSTOMER_NAME_670,724547,Debtors,Normal
CUSTOMER_NAME_671,761200,Debtors,Normal
CUSTOMER_NAME_672,804900,Debtors,Normal
CUSTOMER_NAME_673,808911,Debtors,Normal
CUSTOMER_NAME_674,811001,Debtors,Active
CUSTOMER_NAME_675,814125,Debtors,Normal
CUSTOMER_NAME_676,814752,Debtors,Normal
CUSTOMER_NAME_677,822625,Debtors,Normal
CUSTOMER_NAME_678,826319,Debtors,Normal
CUSTOMER_NAME_679,826905,Debtors,Normal
CUSTOMER_NAME_680,911010,Debtors,Normal
CUSTOMER_NAME_681,951250,Debtors,Normal
CUSTOMER_NAME_682,989276,Debtors,Active
CUSTOMER_NAME_683,989830,Debtors,Normal
CUSTOMER_NAME_684,992146,Debtors,Normal
CUSTOMER_NAME_685,994150,Debtors,Normal
CUSTOMER_NAME_686,10383,Debtors,Normal
CUSTOMER_NAME_687,15012,Debtors,Normal
CUSTOMER_NAME_688,16980,Debtors,Normal
CUSTOMER_NAME_689,19127,Debtors,Normal
CUSTOMER_NAME_690,21173,Debtors,Normal
CUSTOMER_NAME_691,21431,Debtors,Normal
CUSTOMER_NAME_687,22357,Debtors,Normal
CUSTOMER_NAME_692,27547,Debtors,Normal
CUSTOMER_NAME_693,27569,Debtors,Normal
CUSTOMER_NAME_694,27571,Debtors,Normal
CUSTOMER_NAME_695,29092,Debtors,Normal
CUSTOMER_NAME_696,29759,Debtors,Normal
CUSTOMER_NAME_697,31360,Debtors,Normal
CUSTOMER_NAME_698,31720,Debtors,Normal
CUSTOMER_NAME_699,32482,Debtors,Normal
CUSTOMER_NAME_700,32853,Debtors,Normal
CUSTOMER_NAME_701,33534,Debtors,Normal
CUSTOMER_NAME_702,34076,Debtors,Normal
CUSTOMER_NAME_703,34128,Debtors,Normal
CUSTOMER_NAME_704,35046,Debtors,Normal
CUSTOMER_NAME_705,38643,Debtors,Normal
CUSTOMER_NAME_706,41320,Debtors,Normal
CUSTOMER_NAME_707,42499,Debtors,Normal
CUSTOMER_NAME_708,45217,Debtors,Normal
CUSTOMER_NAME_709,48811,Debtors,Normal
CUSTOMER_NAME_710,51772,Debtors,Normal
CUSTOMER_NAME_711,52050,Debtors,Normal
CUSTOMER_NAME_712,53609,Debtors,Normal
CUSTOMER_NAME_713,53763,Debtors,Normal
CUSTOMER_NAME_713,53764,Debtors,Normal
CUSTOMER_NAME_713,53765,Debtors,Normal
CUSTOMER_NAME_713,53768,Debtors,Normal
CUSTOMER_NAME_713,53772,Debtors,Normal
CUSTOMER_NAME_714,54028,Debtors,Normal
CUSTOMER_NAME_715,58358,Debtors,Normal
CUSTOMER_NAME_716,58582,Debtors,Normal
CUSTOMER_NAME_717,61998,Debtors,Normal
CUSTOMER_NAME_714,62065,Debtors,Normal
CUSTOMER_NAME_718,63517,Debtors,Normal
CUSTOMER_NAME_719,64544,Debtors,Normal
CUSTOMER_NAME_687,66911,Debtors,Normal
CUSTOMER_NAME_720,67245,Debtors,Normal
CUSTOMER_NAME_721,77539,Debtors,Normal
CUSTOMER_NAME_721,78348,Debtors,Normal
CUSTOMER_NAME_699,81675,Debtors,Normal
CUSTOMER_NAME_722,81749,Debtors,Normal
CUSTOMER_NAME_711,83361,Debtors,Normal
CUSTOMER_NAME_723,85757,Debtors,Normal
CUSTOMER_NAME_724,87199,Debtors,Normal
CUSTOMER_NAME_725,88013,Debtors,Normal
CUSTOMER_NAME_687,90762,Debtors,Normal
CUSTOMER_NAME_726,100231,Debtors,Normal
CUSTOMER_NAME_727,101296,Debtors,Normal
CUSTOMER_NAME_728,101916,Debtors,Normal
CUSTOMER_NAME_729,102011,Debtors,Normal
CUSTOMER_NAME_722,151640,Debtors,Normal
CUSTOMER_NAME_730,171887,Debtors,Normal
CUSTOMER_NAME_731,248550,Debtors,Normal
CUSTOMER_NAME_732,304570,Debtors,Normal
CUSTOMER_NAME_733,305535,Debtors,Normal
CUSTOMER_NAME_710,311033,Debtors,Normal
CUSTOMER_NAME_734,401390,Debtors,Normal
CUSTOMER_NAME_734,401392,Debtors,Normal
CUSTOMER_NAME_735,490220,Debtors,Normal
CUSTOMER_NAME_736,520300,Debtors,Normal
CUSTOMER_NAME_737,600560,Debtors,Normal
CUSTOMER_NAME_738,747350,Debtors,Normal
CUSTOMER_NAME_739,791150,Debtors,Normal
CUSTOMER_NAME_740,812500,Debtors,Normal
CUSTOMER_NAME_712,969040,Debtors,Normal
CUSTOMER_NAME_687,994056,Debtors,Normal
CUSTOMER_NAME_687,994059,Debtors,Normal
CUSTOMER_NAME_741,19117,Debtors,Normal
CUSTOMER_NAME_742,37431,Debtors,Normal
CUSTOMER_NAME_743,47169,Debtors,Normal
CUSTOMER_NAME_744,53236,Debtors,Normal
CUSTOMER_NAME_745,72035,Debtors,Normal
CUSTOMER_NAME_746,87658,Debtors,Normal
CUSTOMER_NAME_746,87788,Debtors,Normal
CUSTOMER_NAME_747,92833,Debtors,Normal
CUSTOMER_NAME_748,100067,Debtors,Normal
CUSTOMER_NAME_749,100715,Debtors,Normal
CUSTOMER_NAME_750,101387,Debtors,Normal
CUSTOMER_NAME_751,105120,Debtors,Normal
CUSTOMER_NAME_746,181980,Debtors,Normal
CUSTOMER_NAME_752,254105,Debtors,Normal
CUSTOMER_NAME_753,304360,Debtors,Normal
CUSTOMER_NAME_754,311150,Debtors,Normal
CUSTOMER_NAME_747,317211,Debtors,Normal
CUSTOMER_NAME_747,317212,Debtors,Normal
CUSTOMER_NAME_755,391440,Debtors,Normal
CUSTOMER_NAME_746,401590,Debtors,Normal
CUSTOMER_NAME_746,401591,Debtors,Normal
CUSTOMER_NAME_744,500190,Debtors,Normal
CUSTOMER_NAME_744,500191,Debtors,Normal
CUSTOMER_NAME_746,524111,Debtors,Normal
CUSTOMER_NAME_756,601500,Debtors,Normal
CUSTOMER_NAME_757,711045,Debtors,Normal
CUSTOMER_NAME_758,723879,Debtors,Normal
CUSTOMER_NAME_746,809250,Debtors,Normal
CUSTOMER_NAME_759,817286,Debtors,Normal
CUSTOMER_NAME_760,923560,Debtors,Normal
CUSTOMER_NAME_761,971172,Debtors,Normal
CUSTOMER_NAME_762,30057,Debtors,Normal
CUSTOMER_NAME_763,37134,Debtors,Normal
CUSTOMER_NAME_764,38617,Debtors,Normal
CUSTOMER_NAME_765,38875,Debtors,Normal
CUSTOMER_NAME_766,43258,Debtors,
CUSTOMER_NAME_767,43361,Debtors,Normal
CUSTOMER_NAME_765,44191,Debtors,Normal
CUSTOMER_NAME_768,45270,Debtors,Normal
CUSTOMER_NAME_769,48888,Debtors,Normal
CUSTOMER_NAME_765,49074,Debtors,Normal
CUSTOMER_NAME_770,49325,Debtors,Normal
CUSTOMER_NAME_771,53137,Debtors,Normal
CUSTOMER_NAME_772,55363,Debtors,Normal
CUSTOMER_NAME_773,55365,Debtors,Normal
CUSTOMER_NAME_774,56046,Debtors,Normal
CUSTOMER_NAME_775,56247,Debtors,Normal
CUSTOMER_NAME_776,56354,Debtors,
CUSTOMER_NAME_777,57330,Debtors,
CUSTOMER_NAME_777,57333,Debtors,
CUSTOMER_NAME_778,57468,Debtors,
CUSTOMER_NAME_779,58266,Debtors,
CUSTOMER_NAME_780,58364,Debtors,
CUSTOMER_NAME_781,59328,Debtors,
CUSTOMER_NAME_782,60014,Debtors,
CUSTOMER_NAME_777,60614,Debtors,
CUSTOMER_NAME_783,61798,Debtors,Normal
CUSTOMER_NAME_784,62556,Debtors,
CUSTOMER_NAME_785,63481,Debtors,Normal
CUSTOMER_NAME_786,64175,Debtors,
